artist,track,id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,release_year,release_date_length
R. City,Locked Away (feat. Adam Levine),7x5xYW5W42OGPAdHUyyguy,2015-10-09,0.509,0.671,1.0,-5.709,1.0,0.0678,0.304,0.0,0.0452,0.55,118.413,audio_features,spotify:track:7x5xYW5W42OGPAdHUyyguy,https://api.spotify.com/v1/tracks/7x5xYW5W42OGPAdHUyyguy,https://api.spotify.com/v1/audio-analysis/7x5xYW5W42OGPAdHUyyguy,227480.0,5.0,2015,10.0
Shawn Mendes,Stitches,5jsw9uXEGuKyJzs0boZ1bT,2015-04-14,0.752,0.754,1.0,-6.684,1.0,0.0615,0.0151,0.0,0.0486,0.755,149.789,audio_features,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,206880.0,4.0,2015,10.0
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",5b2bu6yyATC1zMXDGScJ2d,2014-11-24,0.596,0.73,9.0,-4.091,1.0,0.151,0.24,0.0,0.325,0.525,85.979,audio_features,spotify:track:5b2bu6yyATC1zMXDGScJ2d,https://api.spotify.com/v1/tracks/5b2bu6yyATC1zMXDGScJ2d,https://api.spotify.com/v1/audio-analysis/5b2bu6yyATC1zMXDGScJ2d,192560.0,4.0,2014,10.0
Meghan Trainor,Lips Are Movin,6gj08XDlv9Duc2fPOxUmVD,2015-01-09,0.775,0.825,7.0,-5.402,1.0,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,audio_features,spotify:track:6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD,182667.0,4.0,2015,10.0
O.T. Genasis,CoCo,2JI71GHwq2LN8mtq3iCLYo,2014-11-10,0.886,0.628,8.0,-5.949,1.0,0.131,0.00215,1.15e-05,0.31,0.178,119.906,audio_features,spotify:track:2JI71GHwq2LN8mtq3iCLYo,https://api.spotify.com/v1/tracks/2JI71GHwq2LN8mtq3iCLYo,https://api.spotify.com/v1/audio-analysis/2JI71GHwq2LN8mtq3iCLYo,239574.0,4.0,2014,10.0
T-Wayne,Nasty Freestyle,0PT7nlpo11hYYyfnBgtilT,2015-05-04,0.779,0.472,11.0,-7.116,1.0,0.218,0.0577,0.0,0.114,0.412,135.051,audio_features,spotify:track:0PT7nlpo11hYYyfnBgtilT,https://api.spotify.com/v1/tracks/0PT7nlpo11hYYyfnBgtilT,https://api.spotify.com/v1/audio-analysis/0PT7nlpo11hYYyfnBgtilT,142212.0,4.0,2015,10.0
iLoveMemphis,Hit the Quan - Original Version,4OjuzM3rTWp3q60mEldNSF,2015-10-09,0.741,0.488,8.0,-8.253,1.0,0.362,0.000235,0.0,0.0488,0.625,160.018,audio_features,spotify:track:4OjuzM3rTWp3q60mEldNSF,https://api.spotify.com/v1/tracks/4OjuzM3rTWp3q60mEldNSF,https://api.spotify.com/v1/audio-analysis/4OjuzM3rTWp3q60mEldNSF,181081.0,4.0,2015,10.0
Charlie Puth,Marvin Gaye (feat. Meghan Trainor),6ukMqDxnOPOgoHdak7Kyp3,2015-05-01,0.795,0.616,1.0,-5.281,0.0,0.06,0.417,0.0,0.349,0.815,110.015,audio_features,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3,190453.0,4.0,2015,10.0
Luke Bryan,Kick The Dust Up,5g15o2Sm55Hn9ShK5yEXgp,2015-08-07,0.597,0.86,1.0,-2.315,1.0,0.0461,0.196,0.0,0.087,0.818,172.064,audio_features,spotify:track:5g15o2Sm55Hn9ShK5yEXgp,https://api.spotify.com/v1/tracks/5g15o2Sm55Hn9ShK5yEXgp,https://api.spotify.com/v1/audio-analysis/5g15o2Sm55Hn9ShK5yEXgp,190587.0,4.0,2015,10.0
Rae Sremmurd,No Type,4scpF6J5uMBvoh6sFB7EL1,2015-01-06,0.891,0.486,6.0,-7.803,1.0,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,audio_features,spotify:track:4scpF6J5uMBvoh6sFB7EL1,https://api.spotify.com/v1/tracks/4scpF6J5uMBvoh6sFB7EL1,https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1,200080.0,4.0,2015,10.0
Little Big Town,Girl Crush,11qh54D0PKkBwelpDxxiEU,2014-10-21,0.5,0.225,0.0,-10.22,1.0,0.0302,0.842,0.0,0.112,0.355,173.788,audio_features,spotify:track:11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/audio-analysis/11qh54D0PKkBwelpDxxiEU,193320.0,3.0,2014,10.0
Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)",2NVt7fxr5GsqTkGwYXcNTE,2015-02-10,0.676,0.615,6.0,-7.534,0.0,0.0496,0.0384,0.0,0.341,0.883,163.993,audio_features,spotify:track:2NVt7fxr5GsqTkGwYXcNTE,https://api.spotify.com/v1/tracks/2NVt7fxr5GsqTkGwYXcNTE,https://api.spotify.com/v1/audio-analysis/2NVt7fxr5GsqTkGwYXcNTE,176675.0,4.0,2015,10.0
Maroon 5,Sugar,2iuZJX9X9P0GKaE93xcPjk,2014-09-02,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076,audio_features,spotify:track:2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk,235493.0,4.0,2014,10.0
Silentó,Watch Me (Whip / Nae Nae),5RIVoVdkDLEygELLCniZFr,2015-05-04,0.821,0.759,8.0,-8.541,1.0,0.121,0.247,0.0,0.321,0.962,140.01,audio_features,spotify:track:5RIVoVdkDLEygELLCniZFr,https://api.spotify.com/v1/tracks/5RIVoVdkDLEygELLCniZFr,https://api.spotify.com/v1/audio-analysis/5RIVoVdkDLEygELLCniZFr,185143.0,4.0,2015,10.0
Taylor Swift,Bad Blood,6xsEAm6w9oMQYYg3jkEkMT,2015-05-17,0.654,0.655,11.0,-7.388,0.0,0.106,0.0294,0.0,0.139,0.221,170.16,audio_features,spotify:track:6xsEAm6w9oMQYYg3jkEkMT,https://api.spotify.com/v1/tracks/6xsEAm6w9oMQYYg3jkEkMT,https://api.spotify.com/v1/audio-analysis/6xsEAm6w9oMQYYg3jkEkMT,200107.0,4.0,2015,10.0
Nick Jonas,Jealous,2RqtfcLB7iOZj0zYB8Auhu,2015-11-20,0.7,0.701,11.0,-3.834,0.0,0.161,0.013,0.0,0.461,0.38,93.012,audio_features,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/tracks/2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/audio-analysis/2RqtfcLB7iOZj0zYB8Auhu,223107.0,4.0,2015,10.0
Beyoncé,7/11,02M6vucOvmRfMxTXDUwRXu,2014-11-24,0.747,0.705,9.0,-5.137,0.0,0.126,0.0128,0.0,0.126,0.56,136.024,audio_features,spotify:track:02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu,213507.0,4.0,2014,10.0
Nicki Minaj,Only,4MRT0dDbhqFKl67WzhUbSw,2014-12-15,0.573,0.495,8.0,-7.245,0.0,0.592,0.405,0.0,0.0969,0.255,179.196,audio_features,spotify:track:4MRT0dDbhqFKl67WzhUbSw,https://api.spotify.com/v1/tracks/4MRT0dDbhqFKl67WzhUbSw,https://api.spotify.com/v1/audio-analysis/4MRT0dDbhqFKl67WzhUbSw,312027.0,3.0,2014,10.0
Rihanna,Bitch Better Have My Money,0NTMtAO2BV4tnGvw9EgBVq,2015-03-26,0.781,0.728,1.0,-4.981,1.0,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,audio_features,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/tracks/0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/audio-analysis/0NTMtAO2BV4tnGvw9EgBVq,219306.0,4.0,2015,10.0
Meghan Trainor,Dear Future Husband,3cU2wBxuV6nFiuf6PJZNlC,2015-01-09,0.655,0.782,1.0,-4.789,1.0,0.185,0.375,0.0,0.317,0.832,79.427,audio_features,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,https://api.spotify.com/v1/tracks/3cU2wBxuV6nFiuf6PJZNlC,https://api.spotify.com/v1/audio-analysis/3cU2wBxuV6nFiuf6PJZNlC,184227.0,4.0,2015,10.0
Rachel Platten,Fight Song,37f4ITSlgPX81ad2EvmVQr,2016-01-01,0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,audio_features,spotify:track:37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,204013.0,4.0,2016,10.0
Sam Hunt,Take Your Time,6DEaND0SHv3sC11xobZLiy,2014-10-27,0.558,0.719,11.0,-5.603,1.0,0.0419,0.101,0.0,0.212,0.483,158.031,audio_features,spotify:track:6DEaND0SHv3sC11xobZLiy,https://api.spotify.com/v1/tracks/6DEaND0SHv3sC11xobZLiy,https://api.spotify.com/v1/audio-analysis/6DEaND0SHv3sC11xobZLiy,243707.0,4.0,2014,10.0
Justin Bieber,Love Yourself,50kpGaPAhYJ3sGmk6vplg0,2015-11-13,0.609,0.378,4.0,-9.828,1.0,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,233720.0,4.0,2015,10.0
Justin Bieber,Sorry,09CtPGIpYB4BrO8qb1RGsF,2015-11-13,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787.0,4.0,2015,10.0
Drake,One Dance,1zi7xx7UVEFkmKfv06H8x0,2016-05-06,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987.0,4.0,2016,10.0
Rihanna,Work,32lmL4vQAAotg6MrJnhlQZ,2016-01-28,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,spotify:track:32lmL4vQAAotg6MrJnhlQZ,https://api.spotify.com/v1/tracks/32lmL4vQAAotg6MrJnhlQZ,https://api.spotify.com/v1/audio-analysis/32lmL4vQAAotg6MrJnhlQZ,219320.0,4.0,2016,10.0
Twenty One Pilots,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,2015-05-15,0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333.0,4.0,2015,10.0
Desiigner,Panda,275a9yzwGB6ncAW4SxY7q3,2016-02-26,0.685,0.731,10.0,-5.503,0.0,0.414,0.0292,0.0,0.369,0.266,145.245,audio_features,spotify:track:275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,247867.0,4.0,2016,10.0
Adele,Hello,4aebBr4JAihzJQR0CiIZJv,2015-11-20,0.47,0.431,5.0,-6.129,0.0,0.0342,0.329,0.0,0.0854,0.289,157.98,audio_features,spotify:track:4aebBr4JAihzJQR0CiIZJv,https://api.spotify.com/v1/tracks/4aebBr4JAihzJQR0CiIZJv,https://api.spotify.com/v1/audio-analysis/4aebBr4JAihzJQR0CiIZJv,295502.0,4.0,2015,10.0
The Chainsmokers,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,2016-02-05,0.532,0.869,11.0,-5.094,1.0,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373.0,4.0,2016,10.0
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",6JV2JOEocMgcZxYSZelKcc,2016-05-06,0.666,0.83,0.0,-5.715,1.0,0.0751,0.0123,0.0,0.191,0.702,113.03,audio_features,spotify:track:6JV2JOEocMgcZxYSZelKcc,https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc,https://api.spotify.com/v1/audio-analysis/6JV2JOEocMgcZxYSZelKcc,236002.0,4.0,2016,10.0
The Chainsmokers,Closer,7BKLCZ1jbUBVqRi2FVlTVw,2016-07-29,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0,2016,10.0
Sia,Cheap Thrills (feat. Sean Paul),6b3b7lILUJqXcp6w9wNQSm,2016-02-11,0.592,0.8,6.0,-4.931,0.0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,audio_features,spotify:track:6b3b7lILUJqXcp6w9wNQSm,https://api.spotify.com/v1/tracks/6b3b7lILUJqXcp6w9wNQSm,https://api.spotify.com/v1/audio-analysis/6b3b7lILUJqXcp6w9wNQSm,224813.0,4.0,2016,10.0
Lukas Graham,7 Years,5kqIPrATaCc2LqxVWzQGbk,2016-04-01,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300.0,4.0,2016,10.0
Rihanna,Needed Me,1Tt4sE4pXi57mTD1GCzsqm,2016-01-28,0.671,0.314,5.0,-8.091,0.0,0.244,0.11,0.0,0.0825,0.296,110.898,audio_features,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,191600.0,4.0,2016,10.0
Flo Rida,My House,6Knv6wdA0luoMUuuoYi2i1,2015-04-07,0.688,0.702,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191.0,4.0,2015,10.0
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1MtUq6Wp1eQ8PC6BbPCj8P,2016-05-06,0.664,0.714,7.0,-6.645,0.0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,audio_features,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,197933.0,4.0,2016,10.0
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,2016-05-27,0.803,0.585,8.0,-5.861,1.0,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480.0,4.0,2016,10.0
Calvin Harris,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,2016-04-29,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962,audio_features,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160.0,4.0,2016,10.0
DNCE,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,2016-11-18,0.774,0.753,4.0,-5.446,0.0,0.0517,0.152,0.0,0.0371,0.896,119.002,audio_features,spotify:track:76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/audio-analysis/76hfruVvmfQbw0eYn1nmeC,219147.0,4.0,2016,10.0
G-Eazy,"Me, Myself & I",40YcuQysJ0KlGQTeGUosTC,2015-12-04,0.756,0.674,0.0,-6.518,0.0,0.0959,0.0184,0.0,0.158,0.389,111.995,audio_features,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467.0,4.0,2015,10.0
Twenty One Pilots,Ride,2Z8WuEywRWYTKe1NybPQEW,2015-05-15,0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507.0,4.0,2015,10.0
Twenty One Pilots,Heathens,3vZM2544ETmOCCHuBPZRzm,2016-08-05,0.737,0.476,4.0,-5.825,0.0,0.0262,0.0908,5.39e-05,0.0968,0.555,90.028,audio_features,spotify:track:3vZM2544ETmOCCHuBPZRzm,https://api.spotify.com/v1/tracks/3vZM2544ETmOCCHuBPZRzm,https://api.spotify.com/v1/audio-analysis/3vZM2544ETmOCCHuBPZRzm,195743.0,4.0,2016,10.0
ZAYN,PILLOWTALK,0IKK48xF4eEdfofyaeKWWO,2016-08-22,0.588,0.702,11.0,-4.271,1.0,0.0496,0.104,0.0,0.089,0.429,124.909,audio_features,spotify:track:0IKK48xF4eEdfofyaeKWWO,https://api.spotify.com/v1/tracks/0IKK48xF4eEdfofyaeKWWO,https://api.spotify.com/v1/audio-analysis/0IKK48xF4eEdfofyaeKWWO,203686.0,4.0,2016,10.0
Major Lazer,Cold Water,7zsXy7vlHdItvUSH8EwQss,2016-07-22,0.608,0.798,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.501,92.943,audio_features,spotify:track:7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,185360.0,4.0,2016,10.0
Adele,Send My Love (To Your New Lover),3KZcrZ36LW9RnChK1iIkth,2015-11-20,0.688,0.532,6.0,-8.361,0.0,0.0875,0.0356,3.08e-06,0.172,0.565,164.068,audio_features,spotify:track:3KZcrZ36LW9RnChK1iIkth,https://api.spotify.com/v1/tracks/3KZcrZ36LW9RnChK1iIkth,https://api.spotify.com/v1/audio-analysis/3KZcrZ36LW9RnChK1iIkth,223079.0,4.0,2015,10.0
The Chainsmokers,Roses,3vv9phIu6Y1vX3jcqaGz5Z,2015-06-16,0.713,0.802,4.0,-7.055,1.0,0.0561,0.0435,0.00377,0.309,0.343,100.001,audio_features,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,226739.0,4.0,2015,10.0
Shawn Mendes,Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,2017-04-20,0.444,0.819,10.0,-4.078,0.0,0.341,0.106,0.0,0.107,0.747,82.695,audio_features,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,187973.0,4.0,2017,10.0
Drake,Too Good,3BtuIIrQlkujKPuWF2B85z,2016-05-06,0.794,0.653,7.0,-7.839,1.0,0.104,0.0489,4.88e-05,0.1,0.397,117.996,audio_features,spotify:track:3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/audio-analysis/3BtuIIrQlkujKPuWF2B85z,263373.0,4.0,2016,10.0
Future,Low Life (feat. The Weeknd),7EiZI6JVHllARrX9PUvAdX,2016-04-13,0.722,0.331,8.0,-7.789,1.0,0.0726,0.337,0.282,0.146,0.102,143.961,audio_features,spotify:track:7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,313547.0,4.0,2016,10.0
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",7K5dzhGda2vRTaAWYI3hrb,2016-04-15,0.632,0.702,7.0,-5.92,1.0,0.148,0.0114,0.0,0.108,0.523,162.958,audio_features,spotify:track:7K5dzhGda2vRTaAWYI3hrb,https://api.spotify.com/v1/tracks/7K5dzhGda2vRTaAWYI3hrb,https://api.spotify.com/v1/audio-analysis/7K5dzhGda2vRTaAWYI3hrb,215414.0,4.0,2016,10.0
DRAM,Broccoli (feat. Lil Yachty),7yyRTcZmCiyzzJlNzGC9Ol,2016-10-21,0.886,0.525,8.0,-7.39,1.0,0.131,0.236,0.0,0.057,0.708,145.99,audio_features,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,https://api.spotify.com/v1/tracks/7yyRTcZmCiyzzJlNzGC9Ol,https://api.spotify.com/v1/audio-analysis/7yyRTcZmCiyzzJlNzGC9Ol,225205.0,4.0,2016,10.0
Bryson Tiller,Don't,3pXF1nA74528Edde4of9CC,2015-10-02,0.765,0.356,11.0,-5.556,0.0,0.195,0.223,0.0,0.0963,0.189,96.991,audio_features,spotify:track:3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,198293.0,4.0,2015,10.0
Ariana Grande,Dangerous Woman,7l94dyN2hX9c6wWcZQuOGJ,2016-05-20,0.664,0.602,4.0,-5.369,0.0,0.0412,0.0529,0.0,0.356,0.289,134.049,audio_features,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,235947.0,3.0,2016,10.0
Drake,Jumpman,27GmP9AWRs744SzKcpJsTZ,2015-09-20,0.852,0.553,1.0,-7.286,1.0,0.187,0.0559,0.0,0.332,0.656,142.079,audio_features,spotify:track:27GmP9AWRs744SzKcpJsTZ,https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ,https://api.spotify.com/v1/audio-analysis/27GmP9AWRs744SzKcpJsTZ,205879.0,4.0,2015,10.0
gnash,"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,2016-03-25,0.492,0.275,6.0,-13.4,0.0,0.3,0.687,0.0,0.101,0.18,92.6,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034.0,4.0,2016,10.0
Selena Gomez,Same Old Love,1BZG99C7Co1r6QUC3zaS59,2015-10-09,0.672,0.593,11.0,-4.01,0.0,0.0304,0.0223,0.0,0.214,0.438,98.02,audio_features,spotify:track:1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59,229080.0,4.0,2015,10.0
Drake,Controlla,3O8NlPh2LByMU9lSRSHedm,2016-05-06,0.59,0.468,10.0,-11.083,0.0,0.185,0.0789,0.0,0.101,0.349,92.287,audio_features,spotify:track:3O8NlPh2LByMU9lSRSHedm,https://api.spotify.com/v1/tracks/3O8NlPh2LByMU9lSRSHedm,https://api.spotify.com/v1/audio-analysis/3O8NlPh2LByMU9lSRSHedm,245227.0,4.0,2016,10.0
Charlie Puth,One Call Away,7soJgKhQTO8hLP2JPRkL5O,2016-01-29,0.667,0.613,1.0,-5.353,1.0,0.0344,0.403,0.0,0.115,0.47,91.024,audio_features,spotify:track:7soJgKhQTO8hLP2JPRkL5O,https://api.spotify.com/v1/tracks/7soJgKhQTO8hLP2JPRkL5O,https://api.spotify.com/v1/audio-analysis/7soJgKhQTO8hLP2JPRkL5O,194453.0,4.0,2016,10.0
James Bay,Let It Go,2ggSyGB5HnVvGDGofu3ITZ,2014-06-03,0.566,0.286,1.0,-11.441,1.0,0.0292,0.806,1.78e-05,0.111,0.263,147.43,audio_features,spotify:track:2ggSyGB5HnVvGDGofu3ITZ,https://api.spotify.com/v1/tracks/2ggSyGB5HnVvGDGofu3ITZ,https://api.spotify.com/v1/audio-analysis/2ggSyGB5HnVvGDGofu3ITZ,261160.0,4.0,2014,10.0
Meghan Trainor,NO,0l0CvurVUrr2w3Jj1hOVFc,2017-05-12,0.557,0.803,1.0,-3.599,0.0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,audio_features,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/tracks/0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/audio-analysis/0l0CvurVUrr2w3Jj1hOVFc,213507.0,4.0,2017,10.0
Zara Larsson,Never Forget You,6hmhG1b4LEyNuashVvuIAo,2017-03-17,0.583,0.732,11.0,-5.728,0.0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,audio_features,spotify:track:6hmhG1b4LEyNuashVvuIAo,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo,https://api.spotify.com/v1/audio-analysis/6hmhG1b4LEyNuashVvuIAo,213428.0,4.0,2017,10.0
